ID,Flood depth RP 30000,Flood depth RP 3000,Flood depth RP 300,Flood depth RP 30,Flood depth RP 10,area,Property_value:income
810450,2.29789996147156,2.29789996147156,1.71350002288818,0,0,46.8697488471866,17.1553625187719
810451,0,0,0,0,0,7.69176206556867,2.81535467734619
810453,0.745704352855682,0.745704352855682,0.745704352855682,0,0,51.4924910934702,18.8473882073328
810454,2.21511268615723,2.21511268615723,1.61812496185303,0,0,52.9278094314204,19.3727463972744
810456,0.915852725505829,0.915852725505829,0.915852725505829,0,0,671.159392104828,401.244797684984
810457,2.38369059562683,2.38369059562683,1.79761564731598,0,0,44.1391355642961,16.1558977911223
810458,0,0,0,0,0,7.59381888689443,2.77950531229251
810459,2.38582515716553,2.38582515716553,1.79990005493164,0,0,18.4418251490561,6.75011502560787
810461,0,0,0,0,0,8.21236259971277,3.00590596277823
810462,2.31503820419311,2.31503820419311,1.7287757396698,0,0,45.1135961955432,16.5125718890317
810463,1.79361152648926,1.79361152648926,1.42679917812347,0,0,7.51540773892481,2.75080510155919
810464,1.62143635749817,1.62143635749817,1.32573628425598,0,0,51.557290360677,18.8711061692853
810466,0.651598691940308,0.651598691940308,0.410251826047897,0.385947346687317,0,35.3619002668986,21.1406987449744
810467,0,0,0,0,0,15.5579961986696,9.30116617684748
810468,2.30909991264343,2.30909991264343,1.72220003604889,0,0,54.5268801716686,19.9580415805612
810469,0,0,0,0,0,7.65939836078476,2.80350884711082
810470,0,0,0,0,0,7.50384564915038,2.74657312152017
810475,0,0,0,0,0,7.55589194862165,2.76562321581663
810477,0.894596457481384,0.894596457481384,0.821271479129791,0,0,54.1009814058903,19.8021532324702
810479,2.23219990730286,2.23219990730286,1.66190004348755,0,0,114.63836028546,41.9601699950799
810481,2.61337494850159,2.61337494850159,1.78190684318543,0,0,798.865075096153,477.592147566179
810485,2.30800008773804,2.30800008773804,1.74909996986389,0,0,116.66843361617,42.7032216389359
810491,0,0,0,0,0,7.61550953841888,2.78744456947486
810495,0,0,0,0,0,18.0561902078664,6.60896412596078
810498,2.25951242446899,2.25951242446899,1.68939995765686,0,0,112.585043141246,41.2086106024779
810499,1.06231188774109,1.06231188774109,1.02237439155579,0.948267936706543,0,127.67023477493,76.3261575793612
810501,2.43280005455017,2.43280005455017,1.86080002784729,0,0,1375.59230401869,503.497143336832
810503,0.853674113750458,0.853674113750458,0.853674113750458,0,0,7.62246929117711,2.78999199258988
810504,1.48775005340576,1.37615740299225,1.16656982898712,0,0,112.812920314618,41.2920186773044
810505,0,0,0,0,0,31.2395779849829,11.4343750168825
810508,2.2063000202179,2.2063000202179,1.60899996757507,0,0,7.45115165844076,2.72728595793559
810510,0,0,0,0,0,7.6922113337858,2.81551911942925
810515,0,0,0,0,0,15.8734914515535,9.48978132609982
810516,0,0,0,0,0,24.6901664954233,9.03714586265055
810517,0.7097447514534,0.7097447514534,0.7097447514534,0,0,51.6440700699278,18.9028694581462
810518,0,0,0,0,0,7.66306723729901,2.80485173688912
810519,2.42083740234375,2.42083740234375,1.83461248874664,0,0,44.9391776703515,16.4487308593004
810520,0,0,0,0,0,45.3882342946097,16.6130954947015
810522,0,0,0,0,0,8.56637932827602,3.13548389877302
810526,1.53526210784912,1.53526210784912,1.24181222915649,0,0,53.930550567457,19.7397717841029
810527,0,0,0,0,0,7.69173500648228,2.81534477312337
810528,0.962083160877228,0.962083160877228,0.962083160877228,0.952083170413971,0,150.575503715527,90.0198048859529
810530,2.01013350486755,2.01013350486755,1.82963347434998,1.25990009307861,0,122.272098076278,73.098944650501
810531,0,0,0,0,0,7.67903334922269,2.81069568623391
810532,2.10612344741821,2.10612344741821,1.59265172481537,0,0,51.5843192944805,18.8809993556006
810533,2.21863746643066,2.21863746643066,1.62177503108978,0,0,55.2030380038176,20.2055302702967
810534,0,0,0,0,0,7.67433373974066,2.80897552544057
810536,2.2063000202179,2.2063000202179,1.60899996757507,0,0,63.7204905038788,23.3231058701015
810537,1.81585001945496,1.74889445304871,1.39958190917969,0,0,112.986182980535,41.3554366370306
810539,2.43930006027222,2.43930006027222,1.853600025177,0,0,43.7852367950158,16.0263630308284
810540,0.427524983882904,0.427524983882904,0.145774990320206,0,0,145.896498323392,87.2225162030865
810542,0,0,0,0,0,7.10019264847685,2.59882721443367
810543,0,0,0,0,0,7.1373520464906,2.6124283742347
810544,2.35017490386963,2.35017490386963,1.76409995555878,0,0,19.4951033464948,7.1356380922898
810546,0,0,0,0,0,18.5268946320084,6.7812523338979
810551,0.782757461071014,0.782757461071014,0.719419360160828,0.709419369697571,0,126.48263808441,75.6161667792253
810555,2.30445003509521,2.30445003509521,1.71777498722076,0,0,47.5237944241527,17.394757635081
810556,2.27589988708496,2.27589988708496,1.70589995384216,0,0,112.638524135768,41.2281858268275
810559,2.35017490386963,2.35017490386963,1.76409995555878,0,0,19.4000378761814,7.10084203200877
810560,2.12816309928894,2.12816309928894,1.61462569236755,0,0,51.6358140444033,18.8998475705893
810562,2.30909991264343,2.30909991264343,1.72220003604889,0,0,51.6198460156237,18.894002919633
810569,1.12029802799225,1.12029802799225,1.04693555831909,0,0,51.6716113180773,18.9129501628192
810576,2.38627505302429,2.38627505302429,1.80106258392334,0,0,46.3104303753511,16.950639613619
810578,0.995599985122681,0.707929611206055,0.707929611206055,0,0,117.229537657929,42.9085981020893
810580,0.891628265380859,0.891628265380859,0.818331360816956,0,0,7.5751290240327,2.77266440998973
810581,1.21897864341736,1.21897864341736,1.0724036693573,0,0,54.4583555463625,19.9329600553236
810583,0,0,0,0,0,7.58244653191037,2.77534277937432
810584,2.30909991264343,2.30909991264343,1.72220003604889,0,0,51.7973754792094,18.9589826214766
810586,0.785247206687927,0.785247206687927,0.785247206687927,0,0,57.7794120102745,21.1485400186274
810587,2.42611265182495,2.42611265182495,1.84003746509552,0,0,43.605948487836,15.9607395534108
810588,2.29747486114502,2.29747486114502,1.71113753318787,0,0,47.1074568014243,17.242368876366
810589,1.52947282791138,1.52947282791138,1.14777672290802,0,0,52.6295415939773,19.2635737858378
810590,2.42147493362427,2.42147493362427,1.83570003509522,0,0,19.3298321885716,7.0751452008661
810591,0,0,0,0,0,6.23630124259671,3.72829980452319
810593,2.43998765945435,2.43998765945435,1.85455632209778,0,0,46.5953480291259,17.0549257631872
810596,0,0,0,0,0,7.61928290940998,2.78882570653794
810597,0,0,0,0,0,7.58245453791575,2.77534570974898
810599,1.37678921222687,1.37678921222687,1.15501415729523,0,0,51.6004189062631,18.8868921688402
810602,2.31557488441467,2.31557488441467,1.73101258277893,0,0,46.852944139831,17.1492116249907
810604,2.35092496871948,2.35092496871948,1.76603746414185,0,0,51.3937583337469,18.8112498381887
810607,0,0,0,0,0,24.1742181705637,8.8482973884934
810609,1.26739478111267,1.26739478111267,1.05394470691681,0,0,10.3425353937779,3.78559621947153
810610,0,0,0,0,0,7.58684279524435,2.77695190878246
810614,0.953345000743866,0.953345000743866,0.926200091838837,0.91620010137558,0,122.814293300954,73.4230897280937
810616,0,0,0,0,0,10.3830162305639,3.80041309916915
810618,2.26693749427795,2.26693749427795,1.69626569747925,0,0,64.580257063609,23.6377994064757
810619,0.772026360034943,0.772026360034943,0.772026360034943,0,0,51.7643702480211,18.9469019784184
810620,2.43930006027222,2.43930006027222,1.853600025177,0,0,46.8360928241825,17.1430436715458
810621,0.941141247749329,0.941141247749329,0.941141247749329,0,0,51.5118186915112,18.8544625347863
810622,0,0,0,0,0,7.92926528916612,2.90228609900743
810624,0.995599985122681,0.743708729743958,0.743708729743958,0,0,112.834826093823,41.300036675966
810626,0,0,0,0,0,7.18594254935841,2.630213570703
810628,0,0,0,0,0,14.9566642515113,8.94166690094169
810631,2.2063000202179,2.2063000202179,1.60899996757507,0,0,52.9288531156532,19.3731284087383
810632,2.18091249465942,2.08606243133545,1.4924750328064,0,0,30.5591411670149,11.1853201238977
810636,2.21687507629394,2.21687507629394,1.61995005607605,0,0,52.9324636641157,19.3744499491623
810639,2.2063000202179,2.2063000202179,1.60899996757507,0,0,53.2851509385982,19.5035412756218
810642,0.951380491256714,0.951380491256714,0.951380491256714,0,0,53.850957701545,19.7106390385215
810643,2.42066240310669,2.42066240310669,1.83617508411408,0,0,46.9166804939823,17.1725405373059
810644,2.29789996147156,2.29789996147156,1.71350002288818,0,0,46.7186080438261,17.1000416489827
810645,2.39493751525879,2.39493751525879,1.80555009841919,0,0,19.1160131193425,6.99688270242576
810646,2.30909991264343,2.30909991264343,1.72220003604889,0,0,51.6467960705965,18.9038672345553
810647,0,0,0,0,0,7.53448369709498,2.75778732326618
810653,1.15467989444733,1.15467989444733,1.14925086498261,1.13925087451935,0,122.217748334341,73.066452292554
810655,1.10629379749298,1.10629379749298,1.03293120861053,0,0,54.0018258646793,19.7658601159706
810656,2.23219990730286,2.23219990730286,1.66190004348755,0,0,118.244644826963,43.2801497299198
810661,2.24559998512268,2.24559998512268,1.6686999797821,0,0,60.2172005250074,22.0408244183304
810662,0,0,0,0,0,7.58007389324856,2.77447434125868
810663,2.31512498855591,2.31512498855591,1.74462497234345,0,0,80.4687586881282,29.4533416688721
810664,0,0,0,0,0,7.81739144003851,2.86133780111038
810665,0,0,0,0,0,6.82984704139962,2.49987475556966
810666,2.30909991264343,2.30909991264343,1.72220003604889,0,0,54.6463623120918,20.0017746809915
810667,0.709996044635773,0.709996044635773,0.528487741947174,0.50827020406723,0,14.3835268142918,8.59902338324968
810668,2.33292508125305,2.33292508125305,1.75431251525879,0,0,12.3739490625751,4.52913845664945
810669,0,0,0,0,0,7.98799886798133,2.92378388513564
810673,0,0,0,0,0,7.17235039988412,2.62523854400932
810674,2.11905574798584,2.11905574798584,1.60551834106445,0,0,51.6761923459104,18.9146269201119
810678,2.43930006027222,2.43930006027222,1.853600025177,0,0,47.4964957742467,17.3847657267195
810681,0.469200015068054,0.469200015068054,0.190874993801117,0,0,420.235961284497,251.233157501902
810684,0,0,0,0,0,7.73227111517776,2.83018188355975
810691,2.35017490386963,2.35017490386963,1.76409995555878,0,0,44.7701102899341,16.3868484666591
810694,2.28621244430542,2.28621244430542,1.7156093120575,0,0,62.4726184812063,22.8663571685931
810695,2.4216251373291,2.4216251373291,1.83608746528626,0,0,46.8689357072656,17.1550648916144
810696,2.29670000076294,2.29670000076294,1.71039998531342,0,0,19.160651433353,7.01322131054534
810698,2.30134987831116,2.30134987831116,1.71482503414154,0,0,15.3519849432871,5.61916531585228
810699,2.35990619659424,2.33280301094055,1.56728363037109,0,0,475.252388409375,284.12408539586
810700,0,0,0,0,0,7.74016946216437,2.83307285287764
810701,0.918416738510132,0.918416738510132,0.918416738510132,0,0,51.4925392438865,18.8474058314478
810703,2.38582515716553,2.38582515716553,1.79990005493164,0,0,18.3834558328959,6.72875056765086
810705,0,0,0,0,0,7.72724789086982,2.82834327259777
810707,1.75365817546845,1.75365817546845,1.38684582710266,0,0,51.5853221601322,18.8813664265629
810708,1.73896741867065,1.73896741867065,1.37215495109558,0,0,51.5843756530574,18.8810199840836
810709,0.397100001573563,0.397100001573563,0.174513816833496,0,0,23.3906804991049,8.56150530763936
810710,2.27589988708496,2.27589988708496,1.70589995384216,0,0,112.660069140988,41.2360717742479
810711,0,0,0,0,0,7.87582468070957,2.88272565684921
810713,2.30909991264343,2.30909991264343,1.72220003604889,0,0,7.68124437587865,2.81150497078855
810714,2.43930006027222,2.43930006027222,1.853600025177,0,0,46.7262275796146,17.1028305672486
810721,0,0,0,0,0,7.65174451054513,2.8007073689985
810723,1.05656695365906,1.05656695365906,1.05656695365906,1.04468846321106,0,153.770839532841,91.9300990554689
810725,2.43930006027222,2.43930006027222,1.853600025177,0,0,42.3268747678917,15.4925703420625
810732,0,0,0,0,0,7.45791219513683,2.72976046357505
810735,2.29670000076294,2.29670000076294,1.71039998531342,0,0,46.0984369836824,16.8730453534594
810737,2.43930006027222,2.43930006027222,1.853600025177,0,0,54.8594927452909,20.0797851234463
810740,0,0,0,0,0,15.3754054406999,9.19200642641778
810741,0,0,0,0,0,18.1576517435126,6.64610128731825
810743,1.87019968032837,1.87019968032837,1.50057470798492,0,0,51.6178194864538,18.8932611652302
810745,0,0,0,0,0,7.55352864128273,2.76475819317112
810746,0,0,0,0,0,18.5241292501486,6.78024014310373
810747,0,0,0,0,0,7.73554901090988,2.83138166574264
810751,0.92042487859726,0.92042487859726,0.846499860286713,0,0,53.9326680687843,19.7405468363231
810753,2.27589988708496,2.27589988708496,1.70589995384216,0,0,116.943877368584,42.804040131512
810755,0.941559672355652,0.941559672355652,0.941559672355652,0.931559681892395,0,149.329092340453,89.2746524141155
810756,2.42066240310669,2.42066240310669,1.83617508411408,0,0,48.2687481137585,17.6674271270075
810758,0,0,0,0,0,40.9563552173893,14.990929938471
810759,0,0,0,0,0,14.7702439633505,5.40623527785746
810760,2.29824995994568,2.29824995994568,1.71187496185303,0,0,18.1833116647315,6.65549338481268
810761,0.670199990272522,0.670199990272522,0.372500002384186,0.160702854394913,0,91.7884982974859,54.8746808320473
810763,0,0,0,0,0,8.34009047452445,3.05265718398257
810764,2.29670000076294,2.29670000076294,1.71039998531342,0,0,55.1752472601116,20.1953582447435
810765,2.23219990730286,2.23219990730286,1.66190004348755,0,0,114.713299664531,41.9875994617725
810766,0,0,0,0,0,7.47226557950173,2.73501411903955
810767,0,0,0,0,0,7.90438452173582,2.89317918899595
810768,2.25951242446899,2.25951242446899,1.68939995765686,0,0,116.811536184337,42.7556003372361
810770,1.07762503623962,0.915815353393555,0.880884110927582,0,0,112.917742177837,41.3303857927178
810773,0,0,0,0,0,7.60079844834506,2.78205998582613
810775,2.29670000076294,2.29670000076294,1.71039998531342,0,0,44.9095273573725,16.4378781903517
810776,2.13416504859924,2.13416504859924,1.62062752246857,0,0,54.037351367267,19.7788632339848
810778,2.3501546382904,2.3501546382904,1.76400470733643,0,0,43.3337168742422,15.8610967745365
810782,0,0,0,0,0,9.88009331493525,5.90669830429904
810783,0,0,0,0,0,7.73734880005171,2.83204042829087
810784,2.31512498855591,2.31512498855591,1.74462497234345,0,0,62.4305198009896,22.8509481224931
810785,0,0,0,0,0,12.3637382202816,4.5254010630112
810789,0.656376600265503,0.656376600265503,0.656376600265503,0,0,54.4481299568917,19.929217263893
810791,2.20082497596741,2.20082497596741,1.60369992256165,0,0,47.2817907095495,17.3061789343834
810793,0,0,0,0,0,16.2524289376589,9.71632467293552
810797,1.70327055454254,1.70327055454254,1.33650493621826,0,0,51.5530806985789,18.8695653400479
810798,2.2063000202179,2.2063000202179,1.60899996757507,0,0,55.2524761168167,20.2236257107802
810799,0,0,0,0,0,7.70315550580046,2.81952492793042
810801,2.38627505302429,2.38627505302429,1.80106258392334,0,0,47.3649542055918,17.3366186093982
810803,0,0,0,0,0,18.1953014298661,6.65988190347256
810809,2.27589988708496,2.27589988708496,1.70589995384216,0,0,644.92581383553,236.057081725255
810811,0,0,0,0,0,7.17844965438434,2.62747100577024
810813,1.29696893692017,1.29696893692017,1.07699394226074,0,0,51.5507236727794,18.8687026165845
810815,2.43930006027222,2.43930006027222,1.853600025177,0,0,49.4535009536775,18.1010728145537
810816,0,0,0,0,0,8.1587300534301,2.98627526713948
810817,2.43280005455017,2.43280005455017,1.86080002784729,0,0,43.7364071583536,16.0084903061136
810818,2.25951242446899,2.25951242446899,1.68939995765686,0,0,112.585041137303,41.2086098689905
810819,0,0,0,0,0,7.64167846095569,2.79702297268561
810820,0,0,0,0,0,29.0034254632953,10.6158938408495
810821,0,0,0,0,0,7.62904805209695,2.79239996428335
810822,1.7371141910553,1.7371141910553,1.62881410121918,1.27407455444336,0,122.474779665247,73.2201154694109
810829,0,0,0,0,0,20.0016426227616,7.3210426469992
810834,2.43930006027222,2.43930006027222,1.853600025177,0,0,45.8655090952106,16.7877886054343
810835,0,0,0,0,0,10.3361613134338,3.78326316538619
810836,2.23219990730286,2.23219990730286,1.66190004348755,0,0,31.5235419642671,11.5383121005391
810842,1.99277782440186,1.99277782440186,1.46812343597412,0,0,55.3183039210657,20.2477201399906
810843,0,0,0,0,0,7.61651884946718,2.78781399959458
810846,0,0,0,0,0,8.35027022225586,4.99211144976526
810850,2.00265312194824,2.00265312194824,1.52584981918335,0,0,303.896860537793,181.681185956709
810852,0,0,0,0,0,8.7704151354521,3.21016550738006
810853,0.800097823143005,0.800097823143005,0.711727738380432,0.701727688312531,0,15.2268625019847,9.10320176675956
810855,0.985559284687042,0.985559284687042,0.912271797657013,0,0,57.870203875782,21.1817718452287
810860,0.734401345252991,0.734401345252991,0.734401345252991,0,0,51.7159272390353,18.9291707679662
810862,2.2063000202179,2.2063000202179,1.60899996757507,0,0,53.2272844403465,19.4823608601167
810866,2.43930006027222,2.43930006027222,1.853600025177,0,0,46.295503084344,16.945175895657
810867,2.43930006027222,2.43930006027222,1.853600025177,0,0,54.9475679901182,20.1120226069214
810869,2.23802495002747,2.23802495002747,1.6672500371933,0,0,80.6047176370002,29.5031056448468
810871,2.31512498855591,2.31512498855591,1.74462497234345,0,0,64.5662466876468,23.6326712996569
810875,0.785569250583649,0.785569250583649,0.785569250583649,0,0,51.5439360774211,18.8662182068774
810876,0,0,0,0,0,7.78628012217546,2.8499503721289
810877,0,0,0,0,0,7.59774038819435,2.78094066831793
810880,0.857222080230713,0.857222080230713,0.857222080230713,0,0,51.5857083094479,18.881507765735
810881,0.777536511421204,0.777536511421204,0.777536511421204,0,0,54.5181841679312,19.9548586512678
810882,2.2063000202179,2.2063000202179,1.60899996757507,0,0,63.7834338666402,23.3461445300663
810884,0,0,0,0,0,7.57774152162597,2.7736206417681
810886,0,0,0,0,0,7.55702472968656,2.76603783868748
810889,2.43930006027222,2.43930006027222,1.853600025177,0,0,48.161354293746,17.6281186186433
810890,2.30438756942749,2.29083752632141,1.70000004768372,0,0,24.7077889002737,9.04359605176179
810892,0,0,0,0,0,7.61487336933805,2.78721171755069
810900,0.698594093322754,0.698594093322754,0.698594093322754,0,0,57.6500926878096,21.1012062924579
810902,0,0,0,0,0,15.8193189459093,9.45739492679885
810903,2.31452512741089,2.31452512741089,1.7282999753952,0,0,18.4590145136401,6.75640671242419
810904,0.70164680480957,0.70164680480957,0.70164680480957,0,0,54.5221074619599,19.9562946634715
810905,0,0,0,0,0,7.66774160309355,2.8065626579357
810910,2.23219990730286,2.23219990730286,1.66190004348755,0,0,35.7192057022642,13.0740176292135
810912,2.46269989013672,2.46269989013672,1.89489996433258,0,0,10.190206194098,3.72984037040085
810916,0,0,0,0,0,7.632712502714,2.7937412340856
810921,2.27589988708496,2.27589988708496,1.70589995384216,0,0,112.62088018308,41.2217277507321
810925,1.55955958366394,1.55955958366394,1.29204082489014,0,0,7.49124801173272,2.74196210818864
810926,0,0,0,0,0,14.5180073812102,8.67942101829807
810927,0,0,0,0,0,7.65014070129491,2.80012033941598
810928,2.39493751525879,2.39493751525879,1.80555009841919,0,0,32.5125961023939,11.9003277440531
810929,2.30909991264343,2.30909991264343,1.72220003604889,0,0,51.6154701478831,18.8924012554621
810930,1.66945505142212,1.66945505142212,1.33890509605408,0,0,51.5589577981692,18.8717164882087
810932,0.983783364295959,0.983783364295959,0.983783364295959,0.973783373832703,0,152.311763270321,91.0578073664172
810933,2.15832495689392,2.15832495689392,1.56274998188019,0,0,34.0875423545654,12.4767928322633
810935,0.807389616966248,0.807389616966248,0.807389616966248,0,0,51.5117704743945,18.8544448862574
810936,2.29670000076294,2.29670000076294,1.71039998531342,0,0,19.2973543383151,7.0632575908685
810937,2.34066343307495,2.34066343307495,2.08796334266663,1.29359173774719,0,122.27194333949,73.0988521429209
810941,2.13927102088928,2.13927102088928,1.62573373317719,0,0,7.55634429845781,2.76578878584027
810943,1.07366180419922,1.07366180419922,1.07312536239624,0,0,22.9237443828379,8.39059638355307
810946,0.877537786960602,0.877537786960602,0.877537786960602,0,0,7.55745411098485,2.76619500171933
810949,2.43930006027222,2.43930006027222,1.853600025177,0,0,51.4505810736508,18.8320482151021
810950,1.63790130615234,1.63790130615234,1.34220135211945,0,0,51.5597293110615,18.871998878955
810951,0.900680541992188,0.900680541992188,0.900680541992188,0,0,51.6330532204916,18.8988370481047
810952,2.2063000202179,2.2063000202179,1.60899996757507,0,0,47.3851102708353,17.3439961741326
810953,2.30134987831116,2.30134987831116,1.71482503414154,0,0,46.6907153136472,17.0898322941296
810956,2.08156394958496,2.08156394958496,1.15463078022003,0,0,54.906250030789,32.8250598060678
810961,2.16064357757568,2.15386867523193,1.55809378623962,0,0,178.592015384397,65.3686192530413
810964,0,0,0,0,0,29.9090859000584,17.8807974112912
810970,0,0,0,0,0,8.54517503827202,3.12772266064141
810971,2.43930006027222,2.43930006027222,1.853600025177,0,0,53.2517834003677,19.4913280201898
810974,0.821475028991699,0.821475028991699,0.510225057601929,0,0,116.158831808665,69.4441998676703
810976,0.74755734205246,0.74755734205246,0.600273787975311,0.590273797512054,0,15.0408953435084,8.99202347475224
810978,1.80196976661682,1.80196976661682,1.44709479808807,0,0,869.25269296237,318.165670501204
810979,0.995599985122681,0.594443559646606,0.594443559646606,0,0,127.105467269292,46.5234063069551
810980,2.02412486076355,1.96340489387512,1.52907526493073,0,0,106.556369559256,39.0019830153835
810981,2.29670000076294,2.29670000076294,1.71039998531342,0,0,73.649506312599,26.9573447948411
810984,2.13313889503479,2.13313889503479,1.70095789432526,0,0,1002.69398375151,599.448878139945
810989,1.98069095611572,1.98069095611572,1.45525884628296,0,0,53.2741920638783,19.499530085606
810993,2.43930006027222,2.43930006027222,1.853600025177,0,0,52.734802382608,19.3021015576391
810994,0,0,0,0,0,7.30257913078654,2.67290513373812
810995,2.29789996147156,2.29789996147156,1.71350002288818,0,0,58.0095132005274,21.2327621327176
810998,2.27589988708496,2.27589988708496,1.70589995384216,0,0,121.919512703241,44.6252324789589
811002,1.16758596897125,1.16758596897125,1.10722172260284,0.98317813873291,0,173.336244516158,103.627047733391
811004,0.399804621934891,0.399804621934891,0.303087204694748,0,0,55.3766012370877,20.2690582443079
811005,1.87189996242523,1.78689181804657,1.40461540222168,0,0,106.536873871228,38.994847163285
811007,0.691088140010834,0.691088140010834,0.441667377948761,0.210575088858604,0,35.7788980011138,21.3899959662731
811008,0,0,0,0,0,7.43641850512925,2.72189329865491
811011,2.17096090316772,2.1605327129364,1.56457114219666,0,0,102.968266131259,37.6886579693537
811013,2.31512498855591,2.31512498855591,1.74462497234345,0,0,80.4895543641603,29.4609533452717
811014,0,0,0,0,0,18.1948260885611,6.65970791806387
811015,1.63574993610382,1.50675320625305,1.22175312042236,0,0,106.514781167071,38.9867607459655
811021,0,0,0,0,0,16.2589198033926,5.95112349119366
811022,0,0,0,0,0,15.1282235123007,9.04423159972441
811023,0.405935049057007,0.405935049057007,0.383603602647781,0,0,59.7919656075905,21.8851790533912
811026,2.30548739433289,2.30548739433289,1.73495316505432,0,0,62.4515310660452,22.8586387092334
811027,2.23219990730286,2.23219990730286,1.66190004348755,0,0,114.487142860795,41.904821080202
811031,0,0,0,0,0,16.2862323811392,5.96112049745226
811033,0.553130984306335,0.553130984306335,0.475915640592575,0,0,76.7312860217664,45.872902470094
811035,0.821117520332336,0.821117520332336,0.821117520332336,0,0,51.9473060599296,19.0138605230692
811037,2.30909991264343,2.30909991264343,1.72220003604889,0,0,40.0609414236099,14.6631887276811
811038,2.29670000076294,2.29670000076294,1.71039998531342,0,0,50.7485878458391,18.5751032003529
811039,2.35001254081726,2.35001254081726,1.76333749294281,0,0,42.0672735762141,15.3975505763698
811040,2.30909991264343,2.30909991264343,1.72220003604889,0,0,41.4763061328266,15.181243449119
811044,1.22462463378906,1.22462463378906,1.22462463378906,1.19061541557312,0,168.440774979585,100.700348491926
811046,0.710220754146576,0.710220754146576,0.710220754146576,0,0,51.6508579615961,18.9053539763093
811050,2.30909991264343,2.30909991264343,1.72220003604889,0,0,41.0517317462161,15.0258398530332
811051,2.30909991264343,2.30909991264343,1.72220003604889,0,0,40.2354466968858,14.7270615091259
811056,2.31763744354248,2.31763744354248,1.73046255111694,0,0,41.3704417263691,15.1424947398708
811060,2.37739992141724,2.37739992141724,1.78830003738403,0,0,42.4307005851583,15.530572882674
811064,2.2063000202179,2.2063000202179,1.60899996757507,0,0,53.2621061473339,19.495106373408
811065,2.30909991264343,2.30909991264343,1.72220003604889,0,0,40.5362538164646,14.8371635538675
811067,2.41700005531311,2.41700005531311,1.51481771469116,0,0,846.834905018245,506.270349687005
811076,1.19163763523102,1.19163763523102,1.19163763523102,1.18163764476776,0,177.500769886738,106.1167605489
811079,2.35001254081726,2.35001254081726,1.76333749294281,0,0,40.6078836447689,14.8633816519359
811080,0.791558504104614,0.791558504104614,0.754877269268036,0,0,54.268465101876,19.8634559616568
811083,2.30909991264343,2.30909991264343,1.72220003604889,0,0,39.6280618161447,14.5047452374619
811085,2.30909991264343,2.30909991264343,1.72220003604889,0,0,41.2809155613479,15.1097261875822
811088,2.33471250534058,2.33471250534058,1.74698758125305,0,0,40.4676685680621,14.8120598392387
811089,2.32273745536804,2.32273745536804,1.73591256141663,0,0,39.2891932141993,14.3807118501366
811090,2.32971239089966,2.32971239089966,1.7393000125885,0,0,38.0243739768862,13.9177600940355
811094,2.27589988708496,2.27589988708496,1.70589995384216,0,0,118.642975366069,43.425947498603
811099,2.19490003585815,2.19490003585815,1.61249995231628,0,0,16.2863957337942,5.96118028812928
811103,1.02563464641571,1.02563464641571,0.948419272899628,0,0,60.7340292069757,36.3091294682213
811109,0,0,0,0,0,16.2954393076284,5.96449043574916
811115,2.27589988708496,2.27589988708496,1.70589995384216,0,0,118.605776481971,43.4123318860237
811119,2.29670000076294,2.29670000076294,1.71039998531342,0,0,51.0719760618414,18.6934704247625
811121,2.30909991264343,2.30909991264343,1.72220003604889,0,0,41.2550964370561,15.1002758182493
811122,0,0,0,0,0,39.8570054316397,14.5885436536424
811125,2.32222414016724,2.32222414016724,1.73543667793274,0,0,39.658861070038,14.516018444143
811126,2.30909991264343,2.30909991264343,1.72220003604889,0,0,42.1632650488928,15.4326855739539
811129,2.37739992141724,2.37739992141724,1.78830003738403,0,0,40.9464457586338,14.9873028578594
811130,0.669797658920288,0.669797658920288,0.669797658920288,0,0,51.5391950957834,18.864482902962
811131,0.703005969524384,0.703005969524384,0.703005969524384,0,0,51.7459741659496,18.9401686063687
811132,2.30909991264343,2.30909991264343,1.72220003604889,0,0,40.6828416449368,14.890817934361
811134,0.557950019836426,0.557950019836426,0.281700015068054,0,0,52.1586581582219,31.1824441204381
811136,1.43579959869385,1.43579959869385,1.21593689918518,0,0,67.9172998847721,24.8592307293609
811146,2.30909991264343,2.30909991264343,1.72220003604889,0,0,51.7733068356788,18.9501729667364
811147,2.35001254081726,2.35001254081726,1.76333749294281,0,0,39.1864802777546,14.3431166484678
811148,2.29670000076294,2.29670000076294,1.71039998531342,0,0,58.500809230474,21.4125873228472
811151,2.33471250534058,2.33471250534058,1.74698758125305,0,0,41.9017031865821,15.3369481595365
811156,2.30909991264343,2.30909991264343,1.72220003604889,0,0,43.1738747778949,15.8025910394719
811159,2.37739992141724,2.37739992141724,1.78830003738403,0,0,40.2011111616387,14.7144939454216
811161,2.37739992141724,2.37739992141724,1.78830003738403,0,0,40.942676709444,14.985923302671
811164,2.16249990463257,2.16249990463257,1.56659996509552,0,0,68.4312388003891,25.0473437153865
811167,2.36886239051819,2.36886239051819,1.78003752231598,0,0,42.1521806224197,15.4286284292255
811168,1.25080502033234,1.25080502033234,1.10422992706299,0,0,65.9782598189201,24.1494992695963
811170,2.36886239051819,2.36886239051819,1.78003752231598,0,0,40.0273313422547,14.6508866961125
811176,2.35001254081726,2.35001254081726,1.76333749294281,0,0,41.0399617794794,15.021531785438
811177,0,0,0,0,0,16.2804449891572,5.95900218425601
